,Date,mains,television,fan,fridge,laptop computer,electric heating element,oven,washing machine,microwave,toaster,sockets,cooker,hour,minute,temp,dwpt,rhum,wdir,wspd,pres,Holiday,day,month,day_name,time_of_day,is_weekend
72,2015-09-15,143.05596874999986,6.902288657407409,0.04991863425926006,30.370829259259253,13.551285648148147,16.059833854166655,5.460112789351857,0.68,21.38600943287023,1.423886747685185,1.6644152777777776,0.0,11.5,29.5,12.195833333333333,9.525,84.04166666666667,182.91666666666666,27.808333333333334,999.3833333333333,0.0,2015-09-15,September,Tuesday,Night,False
73,2015-09-16,162.84738541666667,11.087566319444445,0.9446018518518512,34.1915116550926,12.61178854166667,30.818420891203736,0.0,0.68,6.333223263888896,3.4702047453703697,0.748331886574074,22.529896296296297,11.5,29.5,14.779166666666667,13.270833333333334,90.83333333333333,143.33333333333334,20.1,991.7208333333333,0.0,2015-09-16,September,Wednesday,Night,False
74,2015-09-17,81.22230208333333,0.0,1.3944607060185177,32.27348327546295,0.7381932870370367,5.606216898148151,0.0,0.68,6.5627003472223215,0.0,0.6845914351851844,0.0,11.5,29.5,14.116666666666667,12.65,91.0,225.0,19.95,997.725,0.0,2015-09-17,September,Thursday,Night,False
75,2015-09-18,62.437077546296315,0.0,0.0,28.520993287037037,0.0,3.664114062500001,0.0,0.68,0.98,0.0,0.0,0.0,11.5,29.5,13.575,11.608333333333333,88.5,187.5,15.991666666666667,1012.5083333333333,0.0,2015-09-18,September,Friday,Night,False
76,2015-09-19,108.12971064814815,0.0,0.0,28.458121194815536,1.737292174358124,4.321825532034048,27.96696485246449,0.68,21.650617028142168,0.0,0.3361484887471155,0.0,11.5,29.5,13.708333333333334,11.070833333333333,85.16666666666667,265.4166666666667,11.4,1021.7041666666667,0.0,2015-09-19,September,Saturday,Night,True
77,2015-09-20,180.26960648148153,8.84032650462963,0.3805461226851832,35.085228284351196,15.26894150619743,22.3990310073178,4.102685726239206,13.402076793981482,9.972685402413404,0.0,1.8377607126417717,34.85279548611112,11.5,29.5,13.9125,11.3,85.08333333333333,251.25,15.183333333333334,1023.6708333333333,0.0,2015-09-20,September,Sunday,Night,True
78,2015-09-21,154.91820601851845,8.05987980324074,2.118586574074075,35.23575069444443,8.379772453703705,19.662718055555573,0.0,9.284600694444418,2.934558043981402,1.293893634259258,2.210901851851853,28.785053240740737,11.5,29.5,14.608333333333333,11.983333333333333,85.41666666666667,200.83333333333334,19.5,1013.05,0.0,2015-09-21,September,Monday,Night,False
79,2015-09-22,135.23671296296294,0.0,2.1493956597222224,32.88687083333332,8.69543153935185,23.848604861111106,0.0,14.862523437499991,10.542899594907382,4.2252125,0.7821463541666666,2.3141755208333357,11.5,29.5,12.720833333333333,11.483333333333333,92.66666666666667,202.91666666666666,11.408333333333333,1000.4333333333333,0.0,2015-09-22,September,Tuesday,Night,False
80,2015-09-23,172.27932291666667,1.296265914351852,0.03348431712963009,33.063561631944445,16.682404166666664,12.276249305555554,0.0,0.68,7.593677951388856,0.0,1.109755902777778,31.472024768518526,11.5,29.5,13.241666666666667,11.666666666666666,90.5,244.58333333333334,12.25,1007.8291666666667,0.0,2015-09-23,September,Wednesday,Night,False
81,2015-09-24,102.98245370370371,0.2725078703703704,2.567033449074074,31.586849149904236,6.4598212847222225,16.700647627314815,0.0,0.68,9.252323263888835,0.0,1.1807224537037035,0.0,11.5,29.5,13.0,12.104166666666666,94.41666666666667,197.91666666666666,19.05,1014.4375,0.0,2015-09-24,September,Thursday,Night,False
82,2015-09-25,89.21320601851852,0.0,0.15097766203703702,29.87907602370685,5.781554583333333,5.938198784722219,12.505156828703782,0.68,2.8278681134260304,0.0,1.3011358796296295,0.0,11.5,29.5,12.620833333333334,10.229166666666666,86.29166666666667,247.91666666666666,10.583333333333334,1021.6208333333333,0.0,2015-09-25,September,Friday,Night,False
83,2015-09-26,112.31013310185178,0.0,0.06528402777777778,30.173594212962943,16.07895578703704,5.877632986111107,12.607417245370316,0.68,2.6412967013888506,0.0,1.6122946180555566,10.922073148148145,11.5,29.5,11.741666666666667,8.725,83.25,129.58333333333334,7.533333333333333,1028.35,0.0,2015-09-26,September,Saturday,Night,True
84,2015-09-27,108.72214699074071,2.847285821759259,0.0,28.863609374999996,9.903494083605667,13.983761516203696,0.0,0.68,4.690668865740707,0.0,1.3486481481481483,12.611953703703708,11.5,29.5,12.295833333333333,9.170833333333333,83.0,95.41666666666667,10.05,1034.4333333333334,0.0,2015-09-27,September,Sunday,Night,True
85,2015-09-28,101.0944050925926,0.0,0.14564930555555541,31.130514872685207,10.448421657135079,10.93507048611111,7.84355260416667,0.68,4.34098865740743,0.0,1.571113310185185,0.0,11.5,29.5,12.358333333333333,9.708333333333334,85.0,75.0,11.85,1037.7791666666667,0.0,2015-09-28,September,Monday,Night,False
86,2015-09-29,76.23390740740741,0.0,0.1253339699074074,29.033408564814817,9.087525694444443,5.202636111111112,0.0,0.68,1.7129246527777775,0.0,1.2681169560185188,0.0,11.5,29.5,12.5375,8.241666666666667,76.33333333333333,66.25,18.0,1036.7375,0.0,2015-09-29,September,Tuesday,Night,False
87,2015-09-30,76.10409837962963,1.3836138310185189,0.058953993055556125,29.399874338348784,7.770312326388888,4.546105671296295,0.0,0.68,2.2527160300926385,0.0,0.7004876736111103,0.0,11.5,29.5,13.058333333333334,8.429166666666667,74.25,69.58333333333333,19.05,1035.0291666666667,0.0,2015-09-30,September,Wednesday,Night,False
88,2015-10-01,88.82302893518523,0.0,0.05609317129629594,29.5267544232253,7.718728530092592,4.3073109375000005,0.0,0.68,3.292309895833393,0.0,1.674185821759259,12.683153761574067,11.5,29.5,12.1125,8.308333333333334,78.83333333333333,59.166666666666664,14.941666666666666,1031.9208333333333,0.0,2015-10-01,October,Thursday,Night,False
89,2015-10-02,79.01603472222222,0.0,0.0,29.93118321759258,7.687484259259259,3.965237905092594,0.0,0.68,3.9307395833333296,0.0,1.1233002893518529,2.710876273148159,11.5,29.5,11.6625,8.270833333333334,81.54166666666667,82.5,12.9,1024.8875,0.0,2015-10-02,October,Friday,Night,False
90,2015-10-03,118.36347916666662,0.0,0.0,29.549169270833342,10.061668576388888,5.021755497685185,10.42067459490741,28.64974513888873,2.6953285300926293,0.0,1.0645715277777776,0.0,11.5,29.5,11.8375,9.325,85.5,156.25,8.25,1014.8416666666667,0.0,2015-10-03,October,Saturday,Night,True
91,2015-10-04,108.5697048611111,2.6517588541666655,0.17037662037036888,29.325614988425883,18.724482118055555,5.44637569444444,0.0,12.068809664351873,6.871199305555572,0.0,0.5456334490740743,0.0,11.5,29.5,11.2,9.8625,92.375,189.16666666666666,8.55,1014.8541666666666,0.0,2015-10-04,October,Sunday,Night,True
92,2015-10-05,73.64831597222224,0.0,0.10522378472222225,28.458580219907425,7.194842534722222,4.302061805555557,0.0,0.68,3.601060763888934,0.0,1.2778075231481478,0.0,11.5,29.5,12.904166666666667,11.154166666666667,89.58333333333333,125.0,13.35,1010.1166666666667,0.0,2015-10-05,October,Monday,Night,False
93,2015-10-06,76.01629050925926,0.0,0.06896423611111088,30.13394697916668,9.974549189814816,4.265549305555559,0.0,0.68,1.24,0.0,1.7314026620370366,0.0,11.5,29.5,15.4875,14.491666666666667,94.0,120.83333333333333,12.15,1001.8416666666667,0.0,2015-10-06,October,Tuesday,Night,False
94,2015-10-07,85.29262731481482,0.0,0.0,29.493311747685215,7.967095920138888,3.791912268518518,0.0,0.68,1.24,0.0,1.5698032407407405,11.195454456018519,11.5,29.5,14.8625,13.983333333333333,94.54166666666667,185.41666666666666,17.4,1008.0875,0.0,2015-10-07,October,Wednesday,Night,False
95,2015-10-08,79.06171874999998,0.0,0.07995474537037048,28.355321296296292,7.508605179398145,4.620543113425916,0.0,0.68,3.229853645833292,0.0,3.9591228587962957,0.0,11.5,29.5,13.458333333333334,11.241666666666667,86.79166666666667,244.58333333333334,11.4,1019.0583333333333,0.0,2015-10-08,October,Thursday,Night,False
96,2015-10-09,79.86358217592593,0.0,0.0,26.970958159722173,4.285313946759258,4.502058854166664,0.0,0.68,1.24,0.0,1.6051498842592586,11.052102662037036,11.5,29.5,12.033333333333333,9.9,87.875,103.33333333333333,6.0,1022.35,0.0,2015-10-09,October,Friday,Night,False
97,2015-10-10,99.45780092592585,4.825097858796296,0.0,28.077696730324046,14.336839330150465,6.69683061342591,0.0,0.68,4.783683969907388,1.9656309027777803,1.9830184606481485,3.2497946180555535,11.5,29.5,11.816666666666666,8.616666666666667,81.45833333333333,63.333333333333336,16.95,1021.0,0.0,2015-10-10,October,Saturday,Night,True
98,2015-10-11,142.6202951388889,6.9526365740740745,0.06726336805555563,30.94452421874998,15.686674327256947,25.593770312500006,0.0,9.794894560185172,5.586339467592562,1.7515767361111134,0.8188848379629639,11.101232175925926,11.5,29.5,7.366666666666666,1.975,69.58333333333333,75.0,19.35,1018.9291666666667,0.0,2015-10-11,October,Sunday,Night,True
99,2015-10-12,81.40553819444445,0.0,0.03601539351851852,30.22425474537037,1.5261767939814814,15.4543890625,0.0,0.95,1.24,0.0,1.8688864004629626,0.0,11.5,29.5,5.383333333333334,1.95,79.08333333333333,73.75,12.0,1018.7416666666667,0.0,2015-10-12,October,Monday,Night,False
100,2015-10-13,95.33450925925922,0.0,0.07248252314814814,26.353478240740717,8.56820167824074,18.57129096541394,0.0,0.95,6.270119907407482,0.0,1.6304375578703707,0.0,11.5,29.5,6.379166666666666,2.825,78.29166666666667,52.5,19.8,1020.3625,0.0,2015-10-13,October,Tuesday,Night,False
101,2015-10-14,110.92377430555553,0.0,0.0,30.54448096064815,4.384749826388887,30.404891036900867,0.0,0.95,1.24,0.0,1.4447046875,12.162935706018521,11.5,29.5,6.616666666666666,5.0125,89.58333333333333,130.0,13.95,1020.2166666666667,0.0,2015-10-14,October,Wednesday,Night,False
102,2015-10-15,95.59945949074073,0.0,0.0684918981481478,30.151243807870383,3.4095578125000015,25.247196585648144,0.0,0.95,1.24,0.0,1.36363269675926,4.123411053240741,11.5,29.5,7.0625,5.8,91.75,169.58333333333334,9.0,1019.1041666666666,0.0,2015-10-15,October,Thursday,Night,False
103,2015-10-16,73.73671064814815,0.0,0.0,27.52784861111112,1.0569627314814818,13.097458796296296,0.0,0.95,1.24,0.0,1.2964505787037042,0.0,11.5,29.5,8.341666666666667,7.675,95.625,165.0,9.75,1018.1541666666667,0.0,2015-10-16,October,Friday,Night,False
104,2015-10-17,70.62920717592591,0.0,0.04435052083333368,25.682618923611162,1.5956903935185185,11.079840914351852,0.0,0.95,1.24,0.0,1.5385671874999998,0.0,11.5,29.5,9.091666666666667,8.808333333333334,97.95833333333333,85.83333333333333,7.5,1017.5041666666667,0.0,2015-10-17,October,Saturday,Night,True
105,2015-10-18,175.69915162036958,0.0,0.07717123842592592,30.780084259259283,14.675716493055557,37.51238211805554,0.0,52.622434085648344,2.7432899305555556,2.2400491319444384,4.549753240740742,0.0,11.5,29.5,8.95,8.420833333333333,96.58333333333333,209.58333333333334,7.441666666666666,1019.5708333333333,0.0,2015-10-18,October,Sunday,Night,True
106,2015-10-19,95.56947916666665,0.0,0.1157459490740757,30.618572106481487,9.657308217592592,18.769101446759265,0.0,0.95,2.779556134259177,0.0,2.3030705439814816,0.0,11.5,29.5,11.120833333333334,9.916666666666666,92.58333333333333,160.41666666666666,7.8,1022.5291666666667,0.0,2015-10-19,October,Monday,Night,False
107,2015-10-20,107.34699537037038,0.0,0.0,32.66996718749999,10.15724837962963,25.606688233024684,0.0,0.95,4.2752446180555514,2.3143944444444444,1.662564351851852,0.0,11.5,29.5,9.741666666666667,8.5625,92.79166666666667,299.5833333333333,7.491666666666666,1023.7416666666667,0.0,2015-10-20,October,Tuesday,Night,False
108,2015-10-21,112.50522916666667,3.2080248842592596,0.348609722222222,31.450493518518492,10.383112210648148,17.75860401234568,0.0,0.95,1.24,2.312307175925926,1.509496122685186,10.503612442129635,11.5,29.5,9.991666666666667,9.316666666666666,95.75,203.33333333333334,18.9,1017.4958333333333,0.0,2015-10-21,October,Wednesday,Night,False
109,2015-10-22,92.3229421296296,0.0,0.014237037037037036,30.15760665509263,7.72649403935186,16.898733622685185,0.0,0.95,1.24,0.0,1.5797354166666666,1.7849076967592556,11.5,29.5,12.216666666666667,10.366666666666667,89.0,250.83333333333334,17.55,1014.6041666666666,0.0,2015-10-22,October,Thursday,Night,False
110,2015-10-23,101.25126620370371,0.057493055555555936,0.1871381365740743,29.86134212962962,9.56462112268519,17.24253582175926,9.718251215277773,0.95,1.24,0.0,1.733245949074074,0.0,11.5,29.5,11.383333333333333,8.229166666666666,81.70833333333333,197.91666666666666,11.4,1021.9375,0.0,2015-10-23,October,Friday,Night,False
111,2015-10-24,134.63839467592592,0.0,0.04893981481481481,30.76119120370372,19.025254571759262,18.807817418981493,0.0,14.675886342592625,4.7961626736111365,0.0,1.548052604166667,11.118201736111113,11.5,29.5,11.708333333333334,8.2875,79.66666666666667,191.66666666666666,15.45,1016.3125,0.0,2015-10-24,October,Saturday,Night,True
112,2015-10-25,133.50348106592736,4.2015480324074055,0.0,32.863858633484604,17.511179571759257,20.894816261574064,12.480521238425924,18.946480787037167,10.042270949074421,1.7101119212962974,1.920953009259265,0.0,11.5,29.5,9.908333333333333,7.0625,83.58333333333333,249.16666666666666,7.45,1023.8458333333333,0.0,2015-10-25,October,Sunday,Night,True
113,2015-10-26,104.51336458333336,0.0,0.1349525462962963,30.836969039351807,7.972357523148143,18.760155862112107,0.0,0.68,1.24,0.0,2.0861089699074085,10.491892418981477,11.5,29.5,10.891666666666667,8.483333333333333,85.70833333333333,108.33333333333333,14.85,1019.3916666666667,0.0,2015-10-26,October,Monday,Night,False
114,2015-10-27,78.52868634259258,0.0,0.046944791666666666,31.844958217592556,1.155098263888889,11.55197538788789,0.0,0.68,1.24,2.1458108217592535,0.5035873842592608,0.0,11.5,29.5,11.458333333333334,9.5375,88.66666666666667,112.91666666666667,12.45,1014.1375,0.0,2015-10-27,October,Tuesday,Night,False
115,2015-10-28,62.798092592592596,0.0,0.0,29.058536053240687,0.0,3.5565176682692323,0.0,0.68,1.24,0.0,0.0,0.0,11.5,29.5,10.704166666666667,9.558333333333334,92.83333333333333,120.83333333333333,11.1,1009.925,0.0,2015-10-28,October,Wednesday,Night,False
116,2015-10-29,61.67778356481482,0.0,0.0,28.040086458333317,0.0,5.261810109508547,0.0,0.68,1.24,0.0,0.0,0.0,11.5,29.5,10.945833333333333,9.725,92.70833333333333,179.16666666666666,11.7,1017.0625,0.0,2015-10-29,October,Thursday,Night,False
117,2015-10-30,65.9209548611111,0.0,0.0,28.110627600549908,0.0,7.497978240740739,0.0,0.68,1.24,0.0,0.0,0.0,11.5,29.5,10.416666666666666,8.7375,89.79166666666667,133.33333333333334,15.6,1024.2708333333333,0.0,2015-10-30,October,Friday,Night,False
118,2015-10-31,66.18843171296295,0.0,0.0,29.091497225839113,0.0,8.530926388888888,0.0,0.68,1.24,0.0,0.0,0.0,11.5,29.5,9.741666666666667,7.941666666666666,89.16666666666667,127.5,12.75,1025.375,0.0,2015-10-31,October,Saturday,Night,True
119,2015-11-01,64.77132523148148,0.0,0.0,27.75543998842589,0.0,6.792256018518516,0.0,0.68,1.24,0.0,0.0,0.0,11.5,29.5,7.329166666666667,7.2875,99.70833333333333,146.25,5.8,1029.3791666666666,0.0,2015-11-01,November,Sunday,Night,True
120,2015-11-02,63.66446296296296,0.0,0.0,27.517534027777756,0.0,7.026094502314811,0.0,0.68,1.24,0.0,0.0,0.0,11.5,29.5,8.658333333333333,7.6625,94.125,87.5,7.35,1025.9375,0.0,2015-11-02,November,Monday,Night,False
121,2015-11-03,64.96676967592592,0.0,0.0,28.25437413194443,0.0,7.803269675925922,0.0,0.68,1.24,0.0,0.0,0.0,11.5,29.5,9.483333333333333,7.0375,85.58333333333333,133.33333333333334,10.05,1019.5041666666667,0.0,2015-11-03,November,Tuesday,Night,False
122,2015-11-04,67.16094560185185,0.0,0.0,28.327733387799547,0.0,9.769332539682535,0.0,0.68,1.24,0.0,0.0,0.0,11.5,29.5,12.083333333333334,9.779166666666667,86.08333333333333,161.66666666666666,16.35,1016.0125,0.0,2015-11-04,November,Wednesday,Night,False
123,2015-11-05,66.87931481481486,0.0,0.0,28.629212329793038,0.0,8.426245739638444,0.0,0.68,1.24,0.0,0.0,0.0,11.5,29.5,13.058333333333334,12.375,95.75,168.33333333333334,17.25,1016.925,0.0,2015-11-05,November,Thursday,Night,False
124,2015-11-06,64.26130787037036,0.0,0.0,30.132336631944494,0.0,5.622842611882713,0.0,0.68,1.24,0.0,0.0,0.0,11.5,29.5,15.104166666666666,14.145833333333334,94.16666666666667,211.66666666666666,24.9,1016.4375,0.0,2015-11-06,November,Friday,Night,False
125,2015-11-07,105.82731365740744,0.0,0.04893981481481216,30.76073263888891,13.21286556712963,25.148115046296294,0.0,0.68,3.0608328125,0.0,3.5701648726851856,0.0,11.5,29.5,16.016666666666666,14.5625,91.16666666666667,221.25,27.15,1019.6166666666667,0.0,2015-11-07,November,Saturday,Night,True
126,2015-11-08,143.17489699074076,0.0,0.12635370370370355,34.023369502314836,15.408296875000001,25.423187905092604,0.0,29.08476579861108,6.965433391203861,0.0,1.928952025462963,0.0,11.5,29.5,12.770833333333334,11.35,91.25,192.5,18.45,1022.7125,0.0,2015-11-08,November,Sunday,Night,True
127,2015-11-09,117.37277777777776,0.0,0.12102436342592673,31.936493869474226,9.402762615740743,28.82833449074076,10.257842418981797,0.95,3.695476909722128,0.0,1.368308564814815,0.0,11.5,29.5,13.633333333333333,11.270833333333334,85.91666666666667,237.91666666666666,34.5,1019.2666666666667,0.0,2015-11-09,November,Monday,Night,False
128,2015-11-10,190.88398148148153,0.0,0.15667997685185173,33.61193697543309,13.837333854166667,28.292570428240733,0.0,0.95,2.9054987268518144,0.0,2.211644907407408,68.35701180555542,11.5,29.5,14.670833333333333,13.391666666666667,92.04166666666667,235.41666666666666,36.6,1020.5,0.0,2015-11-10,November,Tuesday,Night,False
129,2015-11-11,100.23197685185188,0.0,0.11012135416666703,33.905086574074076,8.412178472222223,24.93364027777778,0.0,0.95,0.98,0.0,1.7035808449074075,0.0,11.5,29.5,13.025,11.541666666666666,90.75,216.66666666666666,23.55,1021.3583333333333,0.0,2015-11-11,November,Wednesday,Night,False
130,2015-11-12,76.22250231481482,0.0,0.08201956018518518,32.51797129629634,7.530126909722221,6.224402835648146,0.0,0.95,1.0361427083333332,0.0,1.9639497685185185,0.0,11.5,29.5,13.325,11.108333333333333,86.5,211.25,19.516666666666666,1022.2125,0.0,2015-11-12,November,Thursday,Night,False
131,2015-11-13,75.74336460755552,0.0,0.04729722222222106,32.50623101851851,6.477288078703703,20.607778125000006,0.0,0.95,1.24,0.0,1.4354427662037037,0.0,11.5,29.5,11.454166666666667,6.770833333333333,73.70833333333333,238.75,33.75,1018.5916666666667,0.0,2015-11-13,November,Friday,Night,False
132,2015-11-14,91.0303275220741,0.0,0.0,27.33800538194447,9.35630625,24.962941805555552,0.0,0.95,1.24,0.0,2.3657499421296295,0.0,11.5,29.5,9.925,5.9625,77.375,244.16666666666666,34.65,1020.0208333333334,0.0,2015-11-14,November,Saturday,Night,True
133,2015-11-15,156.36184027777782,0.0,0.0,31.270627199074113,14.78537991898148,26.882010972222226,0.0,0.95,6.006532060185188,0.0,1.5517961805555558,0.0,11.5,29.5,14.308333333333334,12.133333333333333,86.875,244.16666666666666,43.5,1009.0208333333334,0.0,2015-11-15,November,Sunday,Night,True
134,2015-11-16,96.11564236111111,0.0,0.1263722800925926,30.945542824074053,8.619732581018514,28.37906712962963,0.0,0.95,3.0480939814815193,0.0,1.7625350115740737,0.0,11.5,29.5,12.6375,10.133333333333333,84.91666666666667,224.58333333333334,29.55,1009.9,0.0,2015-11-16,November,Monday,Night,False
135,2015-11-17,88.92732060185183,0.0,0.10386973379629628,30.226660648148147,6.492074189814817,18.702826736111113,0.0,0.95,3.1431060185184188,0.0,1.538419675925926,0.0,11.5,29.5,13.133333333333333,11.6375,90.95833333333333,225.0,30.15,1003.0916666666667,0.0,2015-11-17,November,Tuesday,Night,False
136,2015-11-18,98.01850231481482,0.0,0.0,30.181120775462983,3.138575,22.24014670138888,8.741803819444444,0.95,3.251143692129668,0.0,1.378818171296296,0.0,11.5,29.5,12.829166666666667,8.7375,76.41666666666667,243.75,42.65833333333333,1008.6833333333333,0.0,2015-11-18,November,Wednesday,Night,False
137,2015-11-19,103.54874421296296,0.0,0.0,31.15703483796297,3.0194779513888887,25.211381354166665,0.0,0.95,2.8978967592592944,0.0,1.0241759259259264,9.980492418981477,11.5,29.5,11.420833333333333,7.629166666666666,77.875,255.0,35.25,1009.4666666666667,0.0,2015-11-19,November,Thursday,Night,False
138,2015-11-20,107.81331828703706,0.0,0.09628859953703703,30.836595587384263,4.529624131944445,28.419171018518504,12.9239425347226,0.95,0.98,0.0,0.944457986111111,0.00022037037037037034,11.5,29.5,8.120833333333334,3.7666666666666666,74.25,269.5833333333333,25.95,1003.6666666666666,0.0,2015-11-20,November,Friday,Night,False
139,2015-11-21,115.73041435185185,4.379379861111111,0.34863495370370373,29.931781380208335,12.744914710648148,31.01601967592592,0.0,16.35053402777762,2.6433425347222226,0.0,2.4352682291666667,12.744529224537038,11.5,29.5,5.0875,3.033333333333333,86.70833333333333,238.33333333333334,21.0,997.1,0.0,2015-11-21,November,Saturday,Night,True
140,2015-11-22,126.10924537037022,0.0,0.10662557870370369,31.834919675925924,12.484351145833331,29.519690798611116,0.0,12.293280324074065,5.109707175925826,2.131432407407408,1.7829938078703707,0.0,11.5,29.5,2.7333333333333334,0.5791666666666667,85.91666666666667,285.4166666666667,12.1,1009.8375,0.0,2015-11-22,November,Sunday,Night,True
141,2015-11-23,120.54034143518523,0.0,0.0,30.972107233796294,10.195061400462963,29.103685011574076,0.0,0.68,7.770735821759253,0.0,1.511719502314815,9.599525868055549,11.5,29.5,3.3916666666666666,0.9583333333333334,84.33333333333333,251.66666666666666,13.95,1021.85,0.0,2015-11-23,November,Monday,Night,False
142,2015-11-24,112.98032060185184,0.7098070601851838,0.1352619212962963,32.30871903935185,1.38626244212963,32.16536238425926,11.053926041666939,0.68,3.3061282986110827,0.0,1.4849890624999997,0.0,11.5,29.5,4.85,3.6875,92.25,196.66666666666666,28.95,1011.3375,0.0,2015-11-24,November,Tuesday,Night,False
143,2015-11-25,105.85030555555554,0.7203778356481485,0.0,31.128608333333332,0.0,30.255258680555563,0.0,0.68,2.566967708333309,0.0,1.933231076388889,0.0,11.5,29.5,6.454166666666667,4.720833333333333,88.625,282.5,12.75,1005.95,0.0,2015-11-25,November,Wednesday,Night,False
144,2015-11-26,100.2985098432438,0.0,0.11815549768518493,31.461289004629624,0.0,26.54958049768519,0.0,0.68,2.700154398148148,0.0,1.5646321180555551,10.61259664351851,11.5,29.5,5.008333333333334,3.254166666666667,88.95833333333333,243.33333333333334,9.9,1017.3416666666667,0.0,2015-11-26,November,Thursday,Night,False
145,2015-11-27,94.27833622157101,0.0,0.11609346064814674,31.53888015046301,0.0,30.28498547453705,0.0,0.68,4.172995428240836,0.0,1.357608159722222,0.0,11.5,29.5,5.729166666666667,4.991666666666666,94.95833333333333,188.33333333333334,23.4,1012.5875,0.0,2015-11-27,November,Friday,Night,False
146,2015-11-28,96.12113671814294,0.0,0.3701015046296307,28.61968836805557,0.0,35.47374103009259,0.0,17.015906481481547,3.085561631944405,0.0,1.6699037037037032,0.0,11.5,29.5,6.841666666666667,4.1,83.29166666666667,246.25,32.1,1007.8875,0.0,2015-11-28,November,Saturday,Night,True
147,2015-11-29,45.579574036389396,0.0,0.0,29.436784120370366,0.622012094907407,30.722219733796308,0.0,0.95,3.567265856481574,0.0,1.6587287615740736,8.402259953703707,11.5,29.5,10.466666666666667,7.479166666666667,82.08333333333333,247.91666666666666,40.65,1004.925,0.0,2015-11-29,November,Sunday,Night,True
148,2015-11-30,63.422628365838044,0.0,0.0,30.073587175925944,3.5640855324074083,28.598919618055557,0.0,0.95,3.168937905092593,0.0,1.707494386574074,0.0,11.5,29.5,9.345833333333333,6.008333333333334,80.625,256.25,36.75,1012.35,0.0,2015-11-30,November,Monday,Night,False
